Year,Entity,Pred_Prevalence_Schizophrenia,Pred_Prevalence_Depression,Pred_Prevalence_Anxiety,Pred_Prevalence_Bipolar,Pred_Prevalence_Eating
2027,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2028,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2029,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2030,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2031,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2032,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2033,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2034,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2035,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2036,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2037,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2038,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2039,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2040,Albania,0.28742563080000044,2.4557859799999986,3.829829589000001,0.5421109389000006,0.1358502654400001
2020,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2021,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2022,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2023,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2024,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2025,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2026,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2027,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2028,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2029,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2030,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2031,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2032,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2033,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2034,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2035,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2036,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2037,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2038,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2039,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2040,Algeria,0.24910782929999997,4.1132416510000045,4.760773491999998,0.7562871368000006,0.20709720540000012
2020,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2021,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2022,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2023,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2024,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2025,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2026,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2027,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2028,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2029,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2030,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2031,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2032,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2033,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2034,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2035,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2036,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2037,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2038,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2039,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2040,America (IHME GBD),0.3319895575999998,3.6186012210000005,5.444810081000003,0.8446964732999999,0.3009791940000001
2020,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2021,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2022,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2023,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2024,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2025,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2026,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2027,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2028,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2029,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2030,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2031,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2032,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2033,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2034,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2035,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2036,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2037,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2038,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2039,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2040,American Samoa,0.3043464033999998,2.649821931,4.038211325999994,0.27971285009999974,0.12861852749999986
2020,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2021,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2022,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2023,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2024,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2025,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2026,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2027,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2028,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2029,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2030,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2031,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2032,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2033,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2034,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2035,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2036,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2037,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2038,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2039,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2040,Andorra,0.2866524639000003,3.594657482000006,5.453431508000005,0.9341075057000008,0.5138419676999995
2020,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2021,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2022,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2023,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2024,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2025,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2026,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2027,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2028,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2029,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2030,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2031,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2032,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2033,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2034,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2035,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2036,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2037,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2038,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2039,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2040,Angola,0.21973072430000007,5.747349954000002,3.9427565839999956,0.5538994825,0.13630991529999992
2020,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2021,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2022,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2023,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2024,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2025,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2026,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2027,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2028,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2029,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2030,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2031,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2032,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2033,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2034,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2035,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2036,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2037,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2038,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2039,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2040,Antigua and Barbuda,0.28864019109999983,2.989808213999999,4.333388595000007,0.9441662799000008,0.27018521250000027
2020,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2021,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2022,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2023,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2024,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2025,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2026,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2027,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2028,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2029,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2030,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2031,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2032,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2033,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2034,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2035,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2036,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2037,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2038,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2039,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2040,Argentina,0.31180359200000046,2.418816227000006,4.976238309000004,1.0390910639999982,0.3303213192000002
2020,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2021,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2022,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2023,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2024,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2025,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2026,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2027,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2028,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2029,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2030,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2031,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2032,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2033,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2034,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2035,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2036,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2037,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2038,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2039,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2040,Armenia,0.2823465482999997,2.9764535219999977,3.1499965530000016,0.5415317251000002,0.12528747954999997
2020,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2021,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2022,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2023,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2024,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2025,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2026,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2027,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2028,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2029,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2030,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2031,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2032,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2033,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2034,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2035,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2036,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2037,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2038,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2039,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2040,Asia (IHME GBD),0.2932166984000005,3.1955438399999956,3.264315874000002,0.33588056810000005,0.13738409300000015
2020,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2021,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2022,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2023,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2024,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2025,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2026,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
2027,Australia,0.3886099534000001,4.471500751999992,5.7972017240000016,1.125039670000001,1.0256800744000008
