Year,Entity,Pred_Prevalence_Schizophrenia,Pred_Prevalence_Depression,Pred_Prevalence_Anxiety,Pred_Prevalence_Bipolar,Pred_Prevalence_Eating
2029-01-01,Eritrea,0.21097751949723206,4.839462725642849,3.735639421836473,0.5840237592443802,0.08775172939971732
2030-01-01,Eritrea,0.21112368867440562,4.839378713222027,3.7357403218710017,0.5840232268734122,0.08775040639129414
2031-01-01,Eritrea,0.21125015318931648,4.839304409203073,3.7358237315501115,0.5840228038574624,0.08774927764878288
2032-01-01,Eritrea,0.21135956937295308,4.839238691691557,3.7358926827115426,0.5840224677337732,0.08774831464685905
2033-01-01,Eritrea,0.2114542354636746,4.839180568438191,3.735949681643962,0.5840222006536915,0.0877474930487567
2034-01-01,Eritrea,0.21153613988068712,4.839129161857146,3.735996800187428,0.5840219884348793,0.08774679209123516
2035-01-01,Eritrea,0.21160700298990642,4.839083695775643,3.736035751042192,0.5840218198082114,0.08774619405985509
2036-01-01,Eritrea,0.21166831323948013,4.83904348371475,3.736067950023214,0.5840216858193684,0.08774568384130324
2037-01-01,Eritrea,0.21172135842398024,4.839007918524443,3.73609456752327,0.5840215793533492,0.08774524854145221
2038-01-01,Eritrea,0.21176725273395638,4.83897646321642,3.7361165710552684,0.5840214947566545,0.087744877159503
2039-01-01,Eritrea,0.21180696015901365,4.838948642856279,3.7361347604201365,0.5840214275370778,0.08774456030997534
2040-01-01,Eritrea,0.21184131473598622,4.838924037392622,3.7361497967785873,0.5840213741251623,0.08774428998551988
2020-01-01,Estonia,0.29051272423859487,3.708082629267209,3.3859321935350355,0.5227198935094791,0.17667043183068334
2021-01-01,Estonia,0.2908913138259667,3.721868293973535,3.3914650629268848,0.5226539630458649,0.17809436546219898
2022-01-01,Estonia,0.29123829764213005,3.7350292473122377,3.39576713318181,0.5225924860018146,0.1794379107680078
2023-01-01,Estonia,0.29155631422973627,3.7475937987120713,3.399112198313037,0.522535161561215,0.18070560607964922
2024-01-01,Estonia,0.2918477818581432,3.759588974731336,3.401713146244871,0.5224817092272452,0.18190173351666944
2025-01-01,Estonia,0.29211491691247676,3.771040577192451,3.403735507508022,0.5224318674498648,0.18303033345109695
2026-01-01,Estonia,0.2923597507475199,3.781973238682103,3.405307989997439,0.5223853923460117,0.18409521815532454
2027-01-01,Estonia,0.29258414513458936,3.792410475536349,3.406530670249765,0.5223420565062467,0.18509998467949865
2028-01-01,Estonia,0.29278980641886154,3.8023747384246436,3.4074813625528515,0.5223016478820062,0.1860480270019144
2029-01-01,Estonia,0.2929782984948037,3.8118874606416027,3.4082205712326585,0.5222639687480177,0.18694254749345865
2030-01-01,Estonia,0.2931510546983776,3.8209691042103735,3.4087953412928855,0.5222288347348014,0.18778656773482683
2031-01-01,Estonia,0.293309388706447,3.8296392038967872,3.4092422524712274,0.5221960739265231,0.18858293872305248
2032-01-01,Estonia,0.2934545045262712,3.8379164092289635,3.4095897472611405,0.5221655260197857,0.18933435050182623
2033-01-01,Estonia,0.2935875056510454,3.8458185246127536,3.409859941059973,0.5221370415392408,0.19004334124813393
2034-01-01,Estonia,0.29370940345111046,3.853362547629314,3.4100700296456052,0.5221104811061843,0.19071230584590787
2035-01-01,Estonia,0.2938211248646393,3.860564705597184,3.4102333835567746,0.5220857147565563,0.1913435039756513
2036-01-01,Estonia,0.2939235194462824,3.8674404904775175,3.4103603990260543,0.5220626213050078,0.19193906774736266
2037-01-01,Estonia,0.29401736582737187,3.874004692197548,3.410459159620893,0.5220410877519234,0.192501008902542
2038-01-01,Estonia,0.294103377636808,3.8802714304639667,3.41053595070113,0.5220210087304974,0.19303122560960745
2039-01-01,Estonia,0.2941822089276537,3.886254185134647,3.4105956594342914,0.5220022859911593,0.1935315088756758
2040-01-01,Estonia,0.2942544591507002,3.8919658252140397,3.4106420858265842,0.5219848279208238,0.19400354859636518
2020-01-01,Eswatini,0.21763432161777,4.417848083616617,3.4615549418791822,0.5346463197067112,0.150534617940563
2021-01-01,Eswatini,0.21764304887057426,4.410879191409218,3.4347550505019773,0.5346390922495365,0.15053053362863994
2022-01-01,Eswatini,0.217648844575703,4.404556730006994,3.4111364298987326,0.5346319172450225,0.1505268929940925
2023-01-01,Eswatini,0.21765269346133662,4.398820736825728,3.390321448548678,0.5346247943124982,0.15052364784040256
2024-01-01,Eswatini,0.21765524947829945,4.393616811379232,3.37197730153513,0.5346177230740556,0.1505207552066229
2025-01-01,Eswatini,0.21765694691057888,4.388895599342032,3.3558106894207373,0.5346107031545294,0.15051817679863894
2026-01-01,Eswatini,0.21765807416301308,4.384612324470135,3.341563128764785,0.5346037341814768,0.15051587848221243
2027-01-01,Eswatini,0.21765882276315804,4.380726363940578,3.329006819303737,0.5345968157851579,0.15051382983109543
2028-01-01,Eswatini,0.217659319903071,4.377200863082264,3.3179410017165183,0.5345899475985166,0.1505120037242327
2029-01-01,Eswatini,0.21765965005007235,4.374002385844155,3.3081887477398646,0.5345831292571602,0.15051037598671976
2030-01-01,Eswatini,0.21765986929829534,4.371100597685864,3.299594131311793,0.5345763603993409,0.15050892506976352
2031-01-01,Eswatini,0.217660014899446,4.368467977883143,3.2920197355133944,0.5345696406659359,0.15050763176540874
2032-01-01,Eswatini,0.21766011159211143,4.366079558519767,3.285344455448142,0.5345629697004292,0.15050647895225364
2033-01-01,Eswatini,0.21766017580500746,4.363912687690393,3.2794615619295624,0.5345563471488916,0.15050545136878837
2034-01-01,Eswatini,0.2176602184483248,4.361946814668597,3.274276995018116,0.534549772659963,0.1505045354113555
2035-01-01,Eswatini,0.21766024676744178,4.36016329500262,3.2697078601231233,0.5345432458848329,0.1505037189540582
2036-01-01,Eswatini,0.21766026557396145,4.358545213690316,3.265681102624335,0.5345367664772227,0.15050299118823152
2037-01-01,Eswatini,0.21766027806323443,4.357077224756315,3.2621323398220334,0.5345303340933664,0.15050234247935204
2038-01-01,Eswatini,0.2176602863572698,4.355745405709917,3.2590048315400497,0.5345239483919931,0.15050176423949124
2039-01-01,Eswatini,0.21766029186527838,4.354537125503393,3.256248572922953,0.5345176090343087,0.15050124881362426
2040-01-01,Eswatini,0.21766029552310684,4.353440924738413,3.2538194949223977,0.5345113156839777,0.15050078937828892
2020-01-01,Ethiopia,0.21373011511390952,4.660798182114567,3.460496032358428,0.61437026213669,0.08772585849099658
2021-01-01,Ethiopia,0.21373011514833706,4.67057436623069,3.456152849804925,0.6143643991373503,0.08927720161021374
2022-01-01,Ethiopia,0.21373011514833706,4.67920157373495,3.452484649472347,0.614359141339867,0.0908104469755772
2023-01-01,Ethiopia,0.21373011514833706,4.686814841696916,3.4493865310962106,0.6143544262729238,0.09232580571297556
2024-01-01,Ethiopia,0.21373011514833706,4.693533336532246,3.446769897160678,0.6143501979137391,0.09382348648533204
2025-01-01,Ethiopia,0.21373011514833706,4.699462219250924,3.4445599192575354,0.6143464060224235,0.0953036955213371
2026-01-01,Ethiopia,0.21373011514833706,4.704694291486357,3.4426933982031165,0.6143430055450465,0.09676663664384592
2027-01-01,Ethiopia,0.21373011514833706,4.709311448069764,3.4411169567185054,0.6143399560783216,0.09821251129794446
2028-01-01,Ethiopia,0.21373011514833706,4.71338595888621,3.439785512988728,0.6143372213895484,0.09964151857868823
2029-01-01,Ethiopia,0.21373011514833706,4.716981600076505,3.4386609914490016,0.6143347689861084,0.10105385525851743
2030-01-01,Ethiopia,0.21373011514833706,4.720154652291057,3.4377112339301314,0.6143325697293991,0.10244971581435222
2031-01-01,Ethiopia,0.21373011514833706,4.722954781620827,3.4369090800248627,0.614330597488619,0.10382929245437196
2032-01-01,Ethiopia,0.21373011514833706,4.725425816994113,3.436231590376238,0.6143288288302908,0.10519277514448203
2033-01-01,Ethiopia,0.21373011514833706,4.727606436207344,3.435659390676182,0.6143272427398331,0.10654035163447187
2034-01-01,Ethiopia,0.21373011514833706,4.7295307713279655,3.4351761176145064,0.614325820371872,0.10787220748386793
2035-01-01,Ethiopia,0.21373011514833706,4.731228942945453,3.4347679509340305,0.6143245448263273,0.10918852608748489
2036-01-01,Ethiopia,0.21373011514833706,4.732727531632807,3.4344232182098993,0.6143234009476116,0.11048948870067897
2037-01-01,Ethiopia,0.21373011514833706,4.734049993998058,3.4341320610508963,0.6143223751445569,0.1117752744643065
2038-01-01,Ethiopia,0.21373011514833706,4.735217029838021,3.4338861531770433,0.6143214552289289,0.11304606042939143
2039-01-01,Ethiopia,0.21373011514833706,4.736246906141155,3.4336784623112924,0.6143206302706109,0.11430202158150496
2040-01-01,Ethiopia,0.21373011514833706,4.737155743010973,3.433503049076082,0.6143198904677358,0.1155433308648609
2020-01-01,Europe (IHME GBD),0.27416324544350396,3.5502441770091187,4.550660540914208,0.7432821090050585,0.32554739446253356
2021-01-01,Europe (IHME GBD),0.2726450855978938,3.5555803343049663,4.538012186061552,0.7437111920590119,0.326986776914007
2022-01-01,Europe (IHME GBD),0.2711746701990734,3.5603923607555625,4.526569417400474,0.7441265993839729,0.3283835850099496
2023-01-01,Europe (IHME GBD),0.26975049773703647,3.5647317378161403,4.516217323696883,0.7445287668525813,0.3297390780235634
2024-01-01,Europe (IHME GBD),0.26837111392260454,3.5686448903033914,4.506851946555909,0.7449181164453506,0.33105447798100424
2025-01-01,Europe (IHME GBD),0.2670351102023842,3.5721736830712736,4.498379236444886,0.7452950566934371,0.3323309707630824
2026-01-01,Europe (IHME GBD),0.26574112232042707,3.575355868902065,4.490714108223687,0.7456599831072981,0.3335697071743772
2027-01-01,Europe (IHME GBD),0.2644878289251245,3.57822549240443,4.4837795866978105,0.7460132785916871,0.3347718039807292
2028-01-01,Europe (IHME GBD),0.2632739502199134,3.580813254239595,4.477506033613616,0.7463553138474228,0.33593834491604513
2029-01-01,Europe (IHME GBD),0.2620982466564159,3.5831468395723114,4.471830448333024,0.7466864477603528,0.3370703816593232
2030-01-01,Europe (IHME GBD),0.2609595176686788,3.5852512142605337,4.466695835164861,0.7470070277779197,0.3381689347827801
2031-01-01,Europe (IHME GBD),0.25985660044721925,3.5871488919526007,4.462050630999431,0.7473173902737267,0.3392349946719338
2032-01-01,Europe (IHME GBD),0.2587883687516256,3.5888601749494566,4.4578481874984615,0.7476178609004818,0.34026952241847197
2033-01-01,Europe (IHME GBD),0.25775373176050054,3.5904033714087764,4.454046302640467,0.7479087549316947,0.3412734506867112
2034-01-01,Europe (IHME GBD),0.25675163295757236,3.591794991214754,4.450606796917164,0.7481903775924825,0.34224768455442767
2035-01-01,Europe (IHME GBD),0.2557810490528368,3.5930499226090644,4.447495129924998,0.7484630243798314,0.3431931023288174
2036-01-01,Europe (IHME GBD),0.25484098893762747,3.594181591472687,4.444680053501506,0.7487269813726519,0.34411055633832244
2037-01-01,Europe (IHME GBD),0.25393049267254864,3.5952021049626675,4.442133297923211,0.7489825255319517,0.3450008737010357
2038-01-01,Europe (IHME GBD),0.253048630507236,3.5961223810405105,4.439829288013761,0.749229924991441,0.34586485707037795
2039-01-01,Europe (IHME GBD),0.2521945019309453,3.5969522652779706,4.437744886311422,0.7494694393388764,0.3467032853587189
2040-01-01,Europe (IHME GBD),0.2513672347529982,3.597700636189881,4.435859160716713,0.7497013198884372,0.34751691443959526
2020-01-01,European Union (27),0.2746054105473205,3.629556132562197,5.134219882972294,0.8304941729743202,0.41424477800100035
2021-01-01,European Union (27),0.273552880428631,3.6433293617835583,5.109725900269283,0.8308507016093757,0.41600057026809245
2022-01-01,European Union (27),0.27288651851640167,3.6558821455714625,5.087688264005641,0.8311783850745583,0.4176901236913055
2023-01-01,European Union (27),0.27246464156467814,3.6673226275596287,5.067860642749549,0.8314795571061888,0.41931593719065446
2024-01-01,European Union (27),0.27219754922472117,3.6777493687775946,5.0500214080888135,0.8317563626282064,0.4208804154121472
2025-01-01,European Union (27),0.2720284517716078,3.6872521967649896,5.03397115732144,0.8320107730281516,0.42238587228435626
2026-01-01,European Union (27),0.27192139535563553,3.6959129794458154,5.019530484579879,0.8322446001972361,0.42383453444081565
2027-01-01,European Union (27),0.2718536174205466,3.703806330429753,5.006537975475115,0.8324595094344913,0.4252285445133049
2028-01-01,European Union (27),0.2718107068818068,3.711000251816739,4.994848402845196,0.8326570313069003,0.4265699643008908
2029-01-01,European Union (27),0.27178354001205013,3.717556720042648,4.984331103440721,0.8328385725499767,0.42786077781941423
2030-01-01,European Union (27),0.2717663405353236,3.7235322198132064,4.9748685174022675,0.8330054260864271,0.4291028942359325
2031-01-01,European Union (27),0.27175545146336516,3.72897823072604,4.966354874204373,0.8331587802342462,0.43029815069245697
2032-01-01,European Union (27),0.2717485575392068,3.733941670773153,4.958695010377876,0.8332997271698258,0.4314483150231628
2033-01-01,European Union (27),0.2717441929624566,3.738465300544667,4.951803305795402,0.8334292707063511,0.43255508836908935
2034-01-01,European Union (27),0.27174142972779214,3.7425880916160787,4.945602726630041,0.83354833344288,0.43362010769419895
2035-01-01,European Union (27),0.27173968031055246,3.7463455622927353,4.940023964289632,0.8336577633350227,0.4346449482065149
2036-01-01,European Union (27),0.2717385727460311,3.749770083603998,4.935004660701894,0.833758339734016,0.4356311256879196
2037-01-01,European Union (27),0.27173787154157214,3.752891158183276,4.930488711290786,0.8338507789372026,0.4365800987360596
2038-01-01,European Union (27),0.27173742760563546,3.7557356744365036,4.926425637852966,0.8339357392894452,0.4374932709216719
2039-01-01,European Union (27),0.27173714654764536,3.7583281381887637,4.9227700243245005,0.8340138258718081,0.4383719928645242
2040-01-01,European Union (27),0.2717369686084716,3.760690883804703,4.9194810091309495,0.8340855948108975,0.4392175642310375
2020-01-01,Fiji,0.2920195079271195,2.929205271717219,4.05482767401894,0.2746288479036115,0.10571018811254694
2021-01-01,Fiji,0.29157852837027787,2.9402332527269954,4.067872698478045,0.2746232019493476,0.10571018811254898
2022-01-01,Fiji,0.2912837052856052,2.9508545172834606,4.079215520625872,0.27461802049614253,0.10571018811254898
2023-01-01,Fiji,0.291086597165949,2.9610840652558785,4.089078255240174,0.27461326532880304,0.10571018811254898
2024-01-01,Fiji,0.2909548177604199,2.9709363433121956,4.097654034072321,0.27460890137615657,0.10571018811254898
2025-01-01,Fiji,0.290866714785505,2.9804252653213315,4.105110787747034,0.2746048964523882,0.10571018811254898
2026-01-01,Fiji,0.2908078123025435,2.9895642320030253,4.11159453417446,0.2746012210196579,0.10571018811254898
2027-01-01,Fiji,0.2907684322191537,2.9983661498529868,4.117232237868191,0.27459784797024755,0.10571018811254898
2028-01-01,Fiji,0.2907421041105612,3.006843449370082,4.1221342961602705,0.27459475242663156,0.10571018811254898
2029-01-01,Fiji,0.2907245020832825,3.015008102611291,4.126396700998195,0.2745919115579952,0.10571018811254898
2030-01-01,Fiji,0.29071273400039005,3.022871640099232,4.130102918656137,0.27458930441184903,0.10571018811254898
2031-01-01,Fiji,0.29070486628306574,3.030445167106131,4.133325524168833,0.2745869117594959,0.10571018811254898
2032-01-01,Fiji,0.2906996062099968,3.0377393793372267,4.136127622493578,0.2745847159542123,0.10571018811254898
2033-01-01,Fiji,0.2906960895141688,3.044764578035773,4.138564084229464,0.27458270080109687,0.10571018811254898
2034-01-01,Fiji,0.2906937383777141,3.0515306845309547,4.140682620091683,0.27458085143762695,0.10571018811254898
2035-01-01,Fiji,0.2906921664923709,3.0580472542492774,4.142524715181215,0.27457915422404167,0.10571018811254898
2036-01-01,Fiji,0.29069111558631766,3.0643234902092047,4.144126441344738,0.2745775966427436,0.10571018811254898
2037-01-01,Fiji,0.2906904129882958,3.070368256018113,4.145519163532367,0.2745761672059768,0.10571018811254898
2038-01-01,Fiji,0.29068994325650693,3.076190088389911,4.146730153985098,0.2745748553710998,0.10571018811254898
2039-01-01,Fiji,0.2906896292107132,3.0817972092010044,4.147783126278949,0.2745736514628303,0.10571018811254898
2040-01-01,Fiji,0.290689419250981,3.087197537101632,4.148698699683443,0.2745725466018856,0.10571018811254898
2020-01-01,Finland,0.26406949266842017,4.183205583706573,3.9932570518893455,0.8902285901347844,0.48600824008874616
2021-01-01,Finland,0.2640652496455615,4.2175300699327956,3.9933886676302315,0.8901888243687273,0.4897379707307847
2022-01-01,Finland,0.2640624830364286,4.244361194806178,3.993516085522931,0.8901602342402946,0.49304952767431875
2023-01-01,Finland,0.26406067910410275,4.2653348302810485,3.993639439456668,0.8901396789857415,0.4959897961394632
2024-01-01,Finland,0.2640595028729548,4.281729721926801,3.9937588590503057,0.8901249005110407,0.49860040462197863
2025-01-01,Finland,0.26405873592638285,4.294545453009666,3.9938744697885498,0.8901142753293421,0.5009183142719896
2026-01-01,Finland,0.26405823584861726,4.3045633882749375,3.993986393153805,0.8901066362130996,0.5029763421921462
2027-01-01,Finland,0.2640579097792654,4.31239431312271,3.9940947467538277,0.8901011439684847,0.504803626064114
2028-01-01,Finland,0.26405769716988836,4.318515672699074,3.9941996444453074,0.89009719524589,0.5064260366816046
2029-01-01,Finland,0.264057558540646,4.323300681340013,3.994301196453505,0.8900943562590599,0.5078665442306102
2030-01-01,Finland,0.2640574681492103,4.327041077147225,3.994399509488077,0.890092315131574,0.5091455435026637
2031-01-01,Finland,0.2640574092106233,4.329964909023913,3.9944946868552047,0.8900908476357163,0.5102811426455093
2032-01-01,Finland,0.2640573707804667,4.332250440631733,3.9945868285661463,0.8900897925599764,0.5112894195393352
2033-01-01,Finland,0.2640573457225715,4.334037018981873,3.994676031442329,0.8900890339991866,0.5121846494283571
2034-01-01,Finland,0.26405732938388937,4.3354335703094815,3.994762389217086,0.8900884886217789,0.512979507030575
2035-01-01,Finland,0.26405731873045934,4.336525241218004,3.994845992634152,0.8900880965154102,0.5136852459871843
2036-01-01,Finland,0.2640573117840257,4.337378589998643,3.9949269295430154,0.8900878146053013,0.5143118581922965
2037-01-01,Finland,0.2640573072546919,4.338045644635469,3.9950052849912283,0.8900876119222646,0.5148682152587704
2038-01-01,Finland,0.26405730430139734,4.3385670749094745,3.9950811413137743,0.8900874662005893,0.5153621941230346
2039-01-01,Finland,0.26405730237573916,4.338974672002186,3.995154578219586,0.8900873614320453,0.515800788567222
2040-01-01,Finland,0.2640573011201382,4.339293286778252,3.9952256728753004,0.8900872861073017,0.5161902082375525
2020-01-01,France,0.2681683462023363,3.838082085250687,6.279085370732983,0.9041630799172017,0.46887280751652716
2021-01-01,France,0.26813766457749016,3.8401440314761492,6.283049341946721,0.9041609210176659,0.46941897663946774
2022-01-01,France,0.26812915191900777,3.841960121785313,6.286302854246691,0.9041592445038553,0.4699005903611383
2023-01-01,France,0.26812679007035073,3.8435596707795163,6.288973242530384,0.9041579425912326,0.47032527891850767
2024-01-01,France,0.2681261347722332,3.8449684977370446,6.291165019578759,0.9041569315786978,0.4706997706795291
2025-01-01,France,0.26812595295888053,3.846209343377567,6.2929639664431996,0.9041561464673719,0.4710299987411036
2026-01-01,France,0.2681259025145189,3.8473022369337095,6.294440489716165,0.9041555367817616,0.47132119492751307
2027-01-01,France,0.26812588851866226,3.8482648194548967,6.295652377081325,0.9041550633246468,0.4715779726785472
2028-01-01,France,0.2681258846354928,3.8491126285620942,6.2966470589889685,0.9041546956570556,0.4718044001405243
2029-01-01,France,0.2681258835581022,3.8498593492498547,6.297463464973418,0.9041544101413177,0.472004064618194
2030-01-01,France,0.2681258832591787,3.8505170347840108,6.298133547264371,0.9041541884213766,0.472180129408635
2031-01-01,France,0.268125883176242,3.851096301260657,6.298683531322795,0.9041540162426638,0.4723353839175734
2032-01-01,France,0.26812588315323105,3.851606498966916,6.299134942244415,0.9041538825356593,0.4724722878521154
2033-01-01,France,0.26812588314684666,3.852055863309523,6.299505447201854,0.904153778704223,0.4725930101900446
2034-01-01,France,0.2681258831450753,3.8524516477474555,6.299809546896637,0.9041536980729411,0.4726994635430753
2035-01-01,France,0.26812588314458385,3.852800240874362,6.300059143082898,0.9041536354579582,0.4727933344584822
2036-01-01,France,0.2681258831444475,3.8531072695406765,6.300264004374324,0.9041535868337023,0.47287611013917674
2037-01-01,France,0.26812588314440966,3.8533776896799816,6.300432148564962,0.9041535490740774,0.47294910200555773
2038-01-01,France,0.26812588314439917,3.853615866305701,6.300570156427005,0.9041535197514843,0.47301346647242865
2039-01-01,France,0.2681258831443963,3.853825643969394,6.300683429266902,0.9041534969807479,0.4730702232701512
2040-01-01,France,0.26812588314439545,3.8540104088179663,6.300776400319916,0.9041534792979176,0.4731202716002986
2020-01-01,Gabon,0.2299873699083131,5.542026207964767,3.9719025810127633,0.5622190439402834,0.18344255928692066
2021-01-01,Gabon,0.2302399370880664,5.538766809772447,3.964344331039461,0.5622237386705184,0.18406090280580317
2022-01-01,Gabon,0.23044622431505724,5.536073993686126,3.960022384240264,0.5622276438308981,0.1845987484512204
2023-01-01,Gabon,0.23061471184404314,5.533849270578703,3.9575510153121303,0.5622308922129833,0.18506657568553356
2024-01-01,Gabon,0.2307523260232528,5.532011271715785,3.9561378409574437,0.5622335942751641,0.18547349972225288
2025-01-01,Gabon,0.23086472402940508,5.530492772713004,3.955329761785609,0.5622358418987,0.18582744912817634
2026-01-01,Gabon,0.2309565264283989,5.5292382348196645,3.9548676872045165,0.5622377115120626,0.186135320304732
2027-01-01,Gabon,0.23103150712200304,5.528201773601748,3.95460346443287,0.5622392666898178,0.18640311185846123
2028-01-01,Gabon,0.23109274848905856,5.527345480729331,3.954452376976617,0.5622405603144244,0.18663604147873616
2029-01-01,Gabon,0.23114276809888812,5.526638037488159,3.954365982381273,0.5622416363744548,0.18683864759997437
2030-01-01,Gabon,0.23118362220596958,5.526053569304899,3.9543165803575064,0.5622425314603887,0.18701487782915147
2031-01-01,Gabon,0.231216990280433,5.52557069939059,3.954288331368753,0.5622432760088399,0.18716816586154658
2032-01-01,Gabon,0.23124424404934232,5.5251717668895175,3.9542721780757346,0.5622438953375269,0.1873014983833579
2033-01-01,Gabon,0.23126650388697778,5.524842180937493,3.954262941324727,0.5622444105061798,0.18741747326472857
2034-01-01,Gabon,0.23128468487226483,5.5245698870043585,3.954257659580065,0.5622448390326575,0.18751835017702437
2035-01-01,Gabon,0.23129953440672332,5.524344926002331,3.9542546393810087,0.5622451954886282,0.18760609462059755
2036-01-01,Gabon,0.2313116629393717,5.524159070034661,3.95425291237546,0.5622454919950649,0.18768241622088
2037-01-01,Gabon,0.23132156906165546,5.52400552146221,3.95425192484182,0.5622457386344097,0.18774880203897246
2038-01-01,Gabon,0.2313296600040263,5.523878664281366,3.954251360151863,0.5622459437934176,0.18780654554575815
2039-01-01,Gabon,0.23133626837676521,5.523773858720006,3.9542510372517263,0.5622461144483412,0.18785677182407662
2040-01-01,Gabon,0.23134166584324745,5.523687271538902,3.95425085261147,0.5622462564021516,0.18790045949000045
2020-01-01,Gambia,0.21266388474345646,5.512191258487053,3.3130027465779253,0.548479418530513,0.09278196871665384
2021-01-01,Gambia,0.2129740057747761,5.52035829664598,3.313261778873923,0.548479106773618,0.09276390696877745
2022-01-01,Gambia,0.21325778773983767,5.526826188427937,3.3134737468276105,0.5484788044358675,0.09275317980765647
2023-01-01,Gambia,0.21351746765690588,5.531948440006667,3.313647201698238,0.5484785112326798,0.09274680877499103
2024-01-01,Gambia,0.2137550925507709,5.536005010852363,3.3137891410415254,0.5484782268880714,0.09274302491673007
2025-01-01,Gambia,0.21397253558919244,5.539217615070101,3.313905291006643,0.548477951134397,0.09274077762275265
2026-01-01,Gambia,0.2141715108488504,5.541761839305895,3.314000337341819,0.5484776837120979,0.09273944291889415
2027-01-01,Gambia,0.21435358682720015,5.5437767395311575,3.3140781144278586,0.5484774243694573,0.0927386502169122
2028-01-01,Gambia,0.21452019880674483,5.54537244122311,3.314141759965602,0.5484771728623637,0.09273817941851885
2029-01-01,Gambia,0.2146726601691903,5.546636158333156,3.3141938415577634,0.5484769289540808,0.09273789980381845
2030-01-01,Gambia,0.21481217274867137,5.547636960013242,3.314236460291743,0.5484766924150251,0.09273773373617299
2031-01-01,Gambia,0.21493983630566224,5.5484295456282515,3.3142713355021707,0.548476463022549,0.09273763510594063
2032-01-01,Gambia,0.21505665719625278,5.5490572343797995,3.3142998741326926,0.5484762405607324,0.09273757652786717
2033-01-01,Gambia,0.2151635563051296,5.5495543329409625,3.3143232274952124,0.5484760248201784,0.09273754173741186
2034-01-01,Gambia,0.2152613763047965,5.549948010506317,3.314342337716376,0.5484758155978169,0.09273752107480368
2035-01-01,Gambia,0.21535088829825813,5.550259783739177,3.314357975745059,0.548475612696713,0.09273750880295
2036-01-01,Gambia,0.21543279789752984,5.5505066927766284,3.31437077245416,0.5484754159258818,0.09273750151449969
2037-01-01,Gambia,0.21550775078589027,5.550702232567572,3.314381244091419,0.5484752251001088,0.09273749718577241
2038-01-01,Gambia,0.21557633780772317,5.5508570904465575,3.314389813106001,0.5484750400397753,0.092737494614872
2039-01-01,Gambia,0.2156390996260708,5.55097973025592,3.314396825191035,0.5484748605706895,0.0927374930879731
2040-01-01,Gambia,0.21569653098461408,5.551076854941721,3.314402563229645,0.5484746865239224,0.09273749218112341
2020-01-01,Georgia,0.2773604124029874,3.341662834195175,2.490556236449663,0.5246428165875585,0.12884827611455685
2021-01-01,Georgia,0.2774405955539004,3.353918334992835,2.487505286371126,0.5246428165874364,0.13020117064588724
2022-01-01,Georgia,0.27750834953090936,3.362103637119508,2.485432660081741,0.5246428165874364,0.13143288558442157
2023-01-01,Georgia,0.27756560097773153,3.3675705023264944,2.484024646307386,0.5246428165874364,0.13255427506059658
2024-01-01,Georgia,0.2776139778894337,3.3712217560895006,2.4830681290621275,0.5246428165874364,0.13357522099372984
2025-01-01,Georgia,0.27765485590589867,3.37366038472531,2.4824183305607623,0.5246428165874364,0.13450472017356577
2026-01-01,Georgia,0.27768939742935095,3.375289115569395,2.481976897753911,0.5246428165874364,0.13535096354187437
2027-01-01,Georgia,0.27771858467828286,3.376376925383288,2.4816770156788444,0.5246428165874364,0.13612140837274847
2028-01-01,Georgia,0.2777432476176981,3.3771034605229024,2.4814732943931794,0.5246428165874364,0.1368228439876674
2029-01-01,Georgia,0.27776408755989396,3.377588704636674,2.48133489878476,0.5246428165874364,0.13746145158442225
2030-01-01,Georgia,0.27778169710689143,3.3779127933656445,2.4812408813905185,0.5246428165874364,0.13804285870712749
2031-01-01,Georgia,0.27779657700159277,3.3781292483442105,2.48117701180303,0.5246428165874364,0.13857218883732034
2032-01-01,Georgia,0.27780915036684484,3.3782738160306427,2.4811336227659386,0.5246428165874364,0.1390541065431549
2033-01-01,Georgia,0.2778197747373081,3.3783703710560746,2.481104146944758,0.5246428165874364,0.1394928585845553
2034-01-01,Georgia,0.2778287522262682,3.378434859000554,2.4810841228996874,0.5246428165874364,0.139892311336555
2035-01-01,Georgia,0.27783633811649167,3.3784779297259213,2.4810705198051877,0.5246428165874364,0.14025598486060487
2036-01-01,Georgia,0.2778427481194155,3.378506696147283,2.4810612787063326,0.5246428165874364,0.14058708392409294
2037-01-01,Georgia,0.27784816450909067,3.3785259088954063,2.481055000876825,0.5246428165874364,0.14088852624142714
2038-01-01,Georgia,0.27785274130530463,3.378538740859654,2.481050736108755,0.5246428165874364,0.14116296818554663
2039-01-01,Georgia,0.27785660865326894,3.378547311174811,2.481047838889793,0.5246428165874364,0.1414128281964375
2040-01-01,Georgia,0.2778598765244124,3.3785530351856075,2.481045870698891,0.5246428165874364,0.14164030809293318
2020-01-01,Germany,0.2630543388697454,3.3225185490083877,6.211286134345581,0.7465736015762601,0.4263540979639198
2021-01-01,Germany,0.2632849033373165,3.276856744717681,6.2143265558330425,0.7462836057329767,0.4269721646383737
2022-01-01,Germany,0.2634333538860272,3.2384417926812725,6.217269493576034,0.746027443707696,0.4274877360258209
2023-01-01,Germany,0.26352893481245804,3.206123566039057,6.220118073154504,0.7458011681085256,0.42791780913369254
2024-01-01,Germany,0.26359047526196616,3.178934471222338,6.222875319934257,0.7456012920858254,0.42827656232019146
